City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Sikandarpur,IN,2021-03-28 19:25:17,26.05,84.05,77.97,16,0,5.55
296,Caucaia,BR,2021-03-28 19:25:17,-3.7361,-38.6531,86.0,70,20,6.91
297,Klaksvik,FO,2021-03-28 19:23:12,62.2266,-6.589,41.0,87,75,16.11
298,Vysokogornyy,RU,2021-03-28 19:25:00,50.1167,139.15,27.54,98,100,4.41
299,Chuy,UY,2021-03-28 19:22:31,-33.6971,-53.4616,70.02,82,90,6.58
300,Greece,US,2021-03-28 19:25:17,43.2098,-77.6931,53.01,87,90,23.02
301,Tsabong,BW,2021-03-28 19:25:17,-26.0217,22.401,75.27,22,0,8.41
302,Bilma,NE,2021-03-28 19:22:26,18.6853,12.9164,75.27,13,0,8.41
303,Bushehr,IR,2021-03-28 19:24:58,28.9684,50.8385,68.0,40,0,21.85
304,El Rosario,MX,2021-03-28 19:25:18,24.2556,-107.1828,84.99,30,75,9.22
305,Santa Rosa,PH,2021-03-28 19:25:18,14.3122,121.1114,82.4,74,20,4.61
306,Taicheng,CN,2021-03-28 19:25:18,38.731,113.228,42.75,31,100,2.06
307,Pevek,RU,2021-03-28 19:25:11,69.7008,170.3133,-22.4,100,63,0.85
308,Honiara,SB,2021-03-28 19:24:56,-9.4333,159.95,76.3,85,28,5.91
309,Vestmanna,FO,2021-03-28 19:25:19,62.1564,-7.1664,41.0,87,75,16.11
310,Mapiri,BO,2021-03-28 19:25:19,-15.25,-68.1667,68.31,99,100,0.63
311,Kandrian,PG,2021-03-28 19:25:19,-6.2167,149.55,77.04,89,100,4.09
312,Erenhot,CN,2021-03-28 19:25:20,43.6475,111.9767,33.82,26,65,7.92
313,Bengkulu,ID,2021-03-28 19:25:20,-3.8004,102.2655,77.56,90,100,4.38
314,Aginskoye,RU,2021-03-28 19:20:26,51.1,114.53,21.02,77,2,6.46
315,San Juan,AR,2021-03-28 19:25:20,-31.5375,-68.5364,79.02,17,0,5.26
316,Prata,BR,2021-03-28 19:20:52,-19.3072,-48.9242,89.35,34,38,1.79
317,Nouakchott,MR,2021-03-28 19:25:21,18.0858,-15.9785,71.6,64,30,24.16
318,Shache,CN,2021-03-28 19:25:21,38.4167,77.2406,56.5,41,98,13.11
319,Sarangani,PH,2021-03-28 19:23:14,5.4033,125.4636,80.17,77,100,1.48
320,Redding,US,2021-03-28 19:23:19,40.5865,-122.3917,71.01,42,1,3.44
321,Karratha,AU,2021-03-28 19:25:21,-20.7377,116.8463,86.49,47,53,6.96
322,Kasongo,CD,2021-03-28 19:25:21,-4.45,26.6667,73.24,76,46,2.64
323,Riyadh,SA,2021-03-28 19:25:22,24.6877,46.7219,66.2,19,0,8.05
324,Kushima,JP,2021-03-28 19:25:22,31.4583,131.2333,52.72,89,0,7.56
325,Kruisfontein,ZA,2021-03-28 19:25:22,-34.0033,24.7314,64.0,74,100,4.0
326,Luderitz,NA,2021-03-28 19:25:22,-26.6481,15.1594,63.0,85,1,6.24
327,Port Elizabeth,ZA,2021-03-28 19:25:23,-33.918,25.5701,64.4,77,0,13.8
328,Flinders,AU,2021-03-28 19:25:23,-34.5833,150.8552,57.0,86,14,1.01
329,Pagudpud,PH,2021-03-28 19:25:23,18.5616,120.7868,75.2,94,20,2.3
330,Luganville,VU,2021-03-28 19:25:23,-15.5333,167.1667,79.79,85,33,8.79
331,Quixeramobim,BR,2021-03-28 19:25:24,-5.1992,-39.2928,82.17,75,43,2.46
332,Fare,PF,2021-03-28 19:25:24,-16.7,-151.0167,82.11,73,20,21.43
333,Auki,SB,2021-03-28 19:25:24,-8.7676,160.7034,77.05,88,21,3.36
334,Las Vegas,US,2021-03-28 19:24:57,36.175,-115.1372,73.99,16,1,3.33
335,Comodoro Rivadavia,AR,2021-03-28 19:25:25,-45.8667,-67.5,62.6,63,75,9.22
336,Matata,NZ,2021-03-28 19:25:25,-37.8833,176.75,63.0,98,100,7.27
337,Felipe Carrillo Puerto,MX,2021-03-28 19:25:25,19.5833,-88.05,91.58,40,0,9.95
338,Summerville,US,2021-03-28 19:21:31,33.0185,-80.1757,87.01,42,75,11.5
339,Rawah,IQ,2021-03-28 19:25:25,34.4816,41.9093,56.8,24,0,8.59
340,Kisangani,CD,2021-03-28 19:25:26,0.5167,25.2,78.71,60,78,1.5
341,Porto Walter,BR,2021-03-28 19:25:26,-8.2686,-72.7439,82.2,81,99,2.42
342,Lilongwe,MW,2021-03-28 19:25:26,-13.9669,33.7873,64.58,94,100,3.89
343,Hegang,CN,2021-03-28 19:25:26,47.4,130.3667,38.64,97,100,8.97
344,Tuatapere,NZ,2021-03-28 19:25:26,-46.1333,167.6833,52.0,98,91,2.53
345,Malakal,SS,2021-03-28 19:24:39,9.5334,31.6605,87.64,18,2,7.38
346,Dicabisagan,PH,2021-03-28 19:25:27,17.0818,122.4157,76.53,88,40,2.91
347,Bullhead City,US,2021-03-28 19:25:27,35.1478,-114.5683,82.0,14,1,13.8
348,Buchanan,LR,2021-03-28 19:24:35,5.8808,-10.0467,78.8,94,75,5.64
349,Bandarbeyla,SO,2021-03-28 19:20:45,9.4942,50.8122,79.03,72,10,6.91
350,Port Hedland,AU,2021-03-28 19:25:27,-20.3167,118.5667,82.4,61,12,6.91
351,Beidao,CN,2021-03-28 19:25:28,34.5686,105.8933,56.86,58,100,5.17
352,Prince Rupert,CA,2021-03-28 19:24:54,54.3161,-130.3201,39.2,70,75,11.5
353,Mehamn,NO,2021-03-28 19:25:28,71.0357,27.8492,35.6,75,0,16.11
354,Coquimbo,CL,2021-03-28 19:24:47,-29.9533,-71.3436,64.4,63,40,9.22
355,Riverton,US,2021-03-28 19:25:03,40.5219,-111.9391,60.01,47,1,19.57
356,Hirado,JP,2021-03-28 19:25:28,33.3597,129.5531,54.0,76,7,3.0
357,Leningradskiy,RU,2021-03-28 19:25:29,69.3833,178.4167,-17.86,94,99,2.24
358,Yugorsk,RU,2021-03-28 19:25:29,61.3133,63.3319,20.7,88,61,8.1
359,Port Hardy,CA,2021-03-28 19:25:29,50.6996,-127.4199,42.8,81,75,8.05
360,Ovre Ardal,NO,2021-03-28 19:22:13,61.3167,7.8,35.6,87,75,3.44
361,Carutapera,BR,2021-03-28 19:24:22,-1.195,-46.02,80.98,81,77,8.12
362,Salym,RU,2021-03-28 19:25:20,60.0625,71.4789,3.79,97,66,4.03
363,Nelson Bay,AU,2021-03-28 19:25:25,-32.7167,152.15,63.0,100,40,3.44
364,Amursk,RU,2021-03-28 19:25:29,50.2261,136.8994,31.44,88,100,11.83
365,Fukue,JP,2021-03-28 19:25:30,32.6881,128.8419,59.79,78,0,11.16
366,Burnie,AU,2021-03-28 19:24:09,-41.0667,145.9167,51.84,66,38,11.83
367,Olinda,BR,2021-03-28 19:24:22,-8.0089,-34.8553,80.6,69,40,6.91
368,Lingyuan,CN,2021-03-28 19:25:30,41.24,119.4011,39.78,24,0,9.69
369,Cuamba,MZ,2021-03-28 19:25:31,-14.8031,36.5372,67.62,96,100,4.16
370,Imeni Tsyurupy,RU,2021-03-28 19:25:31,55.4957,38.6506,35.6,74,0,4.47
371,Vila Franca Do Campo,PT,2021-03-28 19:25:31,37.7167,-25.4333,59.0,82,75,9.22
372,San Carlos De Bariloche,AR,2021-03-28 19:25:31,-41.1456,-71.3082,77.0,13,0,4.61
373,Torbay,CA,2021-03-28 19:25:32,47.6666,-52.7314,28.99,68,75,9.22
374,Platnirovskaya,RU,2021-03-28 19:25:32,45.3953,39.3842,42.01,87,0,4.47
375,Gonbad-E Qabus,IR,2021-03-28 19:25:32,37.25,55.1672,44.6,87,75,3.02
376,Sierra Vista,US,2021-03-28 19:24:13,31.5545,-110.3037,66.2,14,1,13.8
377,Yurimaguas,PE,2021-03-28 19:25:32,-5.9,-76.0833,91.4,52,40,4.61
378,Nome,US,2021-03-28 19:25:33,64.5011,-165.4064,12.0,85,90,31.07
379,Ust-Ishim,RU,2021-03-28 19:25:33,57.6935,71.1665,19.04,92,100,8.77
380,Thinadhoo,MV,2021-03-28 19:21:14,0.5333,72.9333,78.08,91,100,16.46
381,Sidi Ali,DZ,2021-03-28 19:25:33,36.0998,0.4206,60.98,63,100,8.7
382,Bonoua,CI,2021-03-28 19:25:33,5.2741,-3.595,82.4,89,20,6.91
383,Olga,RU,2021-03-28 19:25:34,43.7444,135.2892,35.02,96,100,13.13
384,Seoul,KR,2021-03-28 19:22:22,37.5683,126.9778,50.0,93,90,5.75
385,Carrickfergus,GB,2021-03-28 19:25:34,54.7158,-5.8058,57.2,82,90,21.85
386,Qujing,CN,2021-03-28 19:25:34,25.4833,103.7833,60.01,36,5,10.18
387,Sao Miguel Do Araguaia,BR,2021-03-28 19:25:35,-13.275,-50.1628,86.29,57,56,0.6
388,Beloha,MG,2021-03-28 19:25:35,-25.1667,45.05,71.49,83,17,4.27
389,Machali,CL,2021-03-28 19:25:35,-34.1833,-70.6667,80.6,24,0,8.05
390,Ust-Nera,RU,2021-03-28 19:23:39,64.5667,143.2,-4.56,98,100,3.56
391,Saint-Georges,GD,2021-03-28 19:24:27,12.0564,-61.7485,82.4,74,75,17.27
392,Batagay-Alyta,RU,2021-03-28 19:25:35,67.8006,130.4114,-7.37,88,100,5.41
393,Namatanai,PG,2021-03-28 19:25:36,-3.6667,152.4333,78.76,80,81,8.01
394,Taree,AU,2021-03-28 19:25:36,-31.9,152.4667,64.4,100,75,5.75
395,Miami Beach,US,2021-03-28 19:22:17,25.7906,-80.1301,86.0,61,40,13.8
396,Mantua,IT,2021-03-28 19:25:36,45.1667,10.7833,55.99,71,16,3.0
397,Coihaique,CL,2021-03-28 19:25:37,-45.5752,-72.0662,66.2,52,40,6.91
398,Illela,NG,2021-03-28 19:25:37,13.7292,5.2975,82.15,12,0,11.1
399,Port-Gentil,GA,2021-03-28 19:25:37,-0.7193,8.7815,82.4,78,90,11.5
400,Beroroha,MG,2021-03-28 19:25:37,-21.6667,45.1667,73.0,78,7,3.15
401,Buala,SB,2021-03-28 19:25:14,-8.145,159.5921,80.19,81,16,7.78
402,Darhan,MN,2021-03-28 19:25:38,49.4867,105.9228,31.06,37,9,6.29
403,Hofn,IS,2021-03-28 19:25:38,64.2539,-15.2082,34.84,55,98,21.09
404,Hereford,GB,2021-03-28 19:25:38,52.0568,-2.7148,52.0,84,100,11.01
405,Beyneu,KZ,2021-03-28 19:25:38,45.3167,55.2,42.64,65,100,8.81
406,Leshukonskoye,RU,2021-03-28 19:23:42,64.8989,45.7622,33.96,91,100,8.55
407,Poli,TZ,2021-03-28 19:25:39,-3.3333,36.8,75.2,68,20,5.75
408,Hovd,MN,2021-03-28 19:25:39,48.0056,91.6419,36.0,50,100,3.94
409,Vanavara,RU,2021-03-28 19:25:39,60.34,102.2797,7.93,99,100,1.88
410,Novonukutskiy,RU,2021-03-28 19:25:39,53.7002,102.7117,15.33,98,89,2.24
411,Anadyr,RU,2021-03-28 19:22:19,64.75,177.4833,14.0,79,75,17.9
412,Vostok,RU,2021-03-28 19:25:40,46.4856,135.8833,33.76,78,100,10.89
413,Middelburg,ZA,2021-03-28 19:25:40,-25.7751,29.4648,58.06,71,43,11.25
414,Half Moon Bay,US,2021-03-28 19:25:40,37.4636,-122.4286,72.0,59,1,5.75
415,Gravdal,NO,2021-03-28 19:25:41,68.1214,13.5031,39.2,56,0,13.8
416,Bochnia,PL,2021-03-28 19:25:41,49.9691,20.4303,42.01,68,23,5.28
417,Schwedt,DE,2021-03-28 19:25:41,53.0596,14.2815,46.99,72,100,4.0
418,Dunedin,NZ,2021-03-28 19:23:30,-45.8742,170.5036,54.0,94,63,1.01
419,Kungurtug,RU,2021-03-28 19:25:41,50.5994,97.5228,23.31,81,100,2.13
420,Shimoda,JP,2021-03-28 19:24:17,34.6667,138.95,62.6,94,40,6.91
421,Mbanza-Ngungu,CD,2021-03-28 19:25:42,-5.25,14.8667,69.58,93,95,3.04
422,Komsomolskiy,UZ,2021-03-28 19:22:24,40.4272,71.7189,50.0,93,75,2.3
423,Te Karaka,NZ,2021-03-28 19:25:42,-38.4654,177.8679,60.17,86,43,2.71
424,Mareeba,AU,2021-03-28 19:25:42,-17.0,145.4333,78.8,73,75,11.5
425,Sault Sainte Marie,CA,2021-03-28 19:23:35,46.5168,-84.3333,35.6,69,90,19.57
426,Nuuk,GL,2021-03-28 19:25:42,64.1835,-51.7216,10.4,72,20,12.66
427,Victoria,HK,2021-03-28 19:25:43,22.2855,114.1577,75.99,88,9,1.01
428,Murgab,TM,2021-03-28 19:25:43,37.4966,61.9714,44.6,76,0,6.91
429,Toshkivka,UA,2021-03-28 19:25:43,48.7791,38.579,36.09,80,37,2.42
430,Ust-Maya,RU,2021-03-28 19:25:44,60.4167,134.5333,-1.07,99,100,1.1
431,Boa Vista,BR,2021-03-28 19:22:16,2.8197,-60.6733,89.6,45,75,11.5
432,Bonavista,CA,2021-03-28 19:25:05,48.6499,-53.1147,32.0,51,87,1.14
433,Naze,JP,2021-03-28 19:25:44,28.3667,129.4833,63.21,83,50,5.39
434,Te Anau,NZ,2021-03-28 19:25:44,-45.4167,167.7167,54.91,93,95,2.82
435,Marshall,US,2021-03-28 19:21:07,34.3834,-86.3333,64.0,51,40,17.27
436,Nalut,LY,2021-03-28 19:25:44,30.3333,10.85,67.78,16,82,10.02
437,Sioux Lookout,CA,2021-03-28 19:23:15,50.1001,-91.917,30.2,43,40,9.22
438,Belaya Gora,RU,2021-03-28 19:25:45,68.5333,146.4167,-12.06,99,85,3.51
439,Sola,VU,2021-03-28 19:25:45,-13.8833,167.55,82.29,76,20,16.87
440,Havre-Saint-Pierre,CA,2021-03-28 19:25:45,50.2334,-63.5986,30.2,59,20,11.5
441,Doha,QA,2021-03-28 19:22:57,25.2867,51.5333,69.8,52,0,14.97
442,Nuevo Progreso,MX,2021-03-28 19:25:46,23.1667,-97.95,87.01,56,99,8.99
443,Talnakh,RU,2021-03-28 19:25:46,69.4865,88.3972,-12.59,96,59,2.95
444,Kargasok,RU,2021-03-28 19:25:46,59.0556,80.8572,21.9,95,100,9.42
445,Ahmadpur East,PK,2021-03-28 19:25:46,29.1431,71.2598,90.91,9,97,15.57
446,Innisfail,AU,2021-03-28 19:25:47,-17.5333,146.0333,73.99,84,85,4.74
447,Matay,EG,2021-03-28 19:25:47,28.419,30.7792,62.04,39,0,23.38
448,Qinhuangdao,CN,2021-03-28 19:25:47,39.9317,119.5883,46.62,27,100,8.37
449,Verkhnyaya Inta,RU,2021-03-28 19:25:47,65.9811,60.3094,0.99,99,71,4.38
450,Lubango,AO,2021-03-28 19:25:48,-14.9172,13.4925,61.05,89,96,2.3
451,Kaeo,NZ,2021-03-28 19:25:48,-35.1,173.7833,64.99,96,100,5.99
452,Ishikawa,JP,2021-03-28 19:25:48,26.4233,127.8214,71.6,94,90,2.46
453,Borovichi,RU,2021-03-28 19:25:49,58.3878,33.9155,36.19,95,99,7.34
454,Bathsheba,BB,2021-03-28 19:23:38,13.2167,-59.5167,82.4,61,40,20.71
455,Boditi,ET,2021-03-28 19:25:49,6.9667,37.8667,64.45,44,47,0.49
456,Andenes,NO,2021-03-28 19:24:45,69.3143,16.1194,37.4,65,0,16.11
457,Beloretsk,RU,2021-03-28 19:25:49,53.9631,58.3981,19.4,63,5,2.24
458,Westport,US,2021-03-28 19:25:49,41.1415,-73.3579,54.0,100,90,8.05
459,Milkovo,RU,2021-03-28 19:25:50,54.7167,158.6167,4.59,82,43,3.71
460,Sao Gabriel Da Cachoeira,BR,2021-03-28 19:25:50,-0.1303,-67.0892,89.6,66,40,3.44
461,Ferme-Neuve,CA,2021-03-28 19:25:50,46.7001,-75.4493,42.8,93,100,5.75
462,Tokur,RU,2021-03-28 19:25:50,53.1333,132.9,19.4,97,100,3.22
463,Staryy Nadym,RU,2021-03-28 19:25:51,65.6118,72.6842,-7.83,99,77,9.33
464,Afzalpur,IN,2021-03-28 19:25:51,17.2,76.35,89.82,14,37,9.33
465,Bereda,ES,2021-03-28 19:25:51,43.2686,-7.5406,48.99,89,0,1.99
466,Salihorsk,BY,2021-03-28 19:25:52,52.7876,27.5415,39.69,85,100,5.93
467,Charlottesville,US,2021-03-28 19:21:42,38.0293,-78.4767,70.0,68,20,12.66
468,Baghdad,IQ,2021-03-28 19:24:36,33.3406,44.4009,57.2,28,0,9.22
469,Lazaro Cardenas,MX,2021-03-28 19:25:52,17.9583,-102.2,83.71,50,0,9.24
470,Agadez,NE,2021-03-28 19:25:52,19.75,10.25,70.38,13,0,7.47
471,Elizabeth City,US,2021-03-28 19:25:52,36.2946,-76.2511,81.0,54,1,17.27
472,Phibun Mangsahan,TH,2021-03-28 19:25:53,15.2447,105.2291,89.01,83,93,1.14
473,Evensk,RU,2021-03-28 19:22:34,61.95,159.2333,-10.86,89,96,4.16
474,Shiraoi,JP,2021-03-28 19:25:53,42.55,141.35,48.2,100,75,9.22
475,Cooma,AU,2021-03-28 19:24:49,-36.2333,149.1333,35.6,100,49,1.72
476,Samana,DO,2021-03-28 19:24:28,19.2056,-69.3369,84.2,74,40,9.22
477,Masterton,NZ,2021-03-28 19:25:53,-40.9597,175.6575,63.0,94,100,4.0
478,Kutum,SD,2021-03-28 19:25:54,14.2,24.6667,68.41,12,5,15.03
479,Taoudenni,ML,2021-03-28 19:25:12,22.6783,-3.9836,86.54,4,100,11.1
480,Phalombe,MW,2021-03-28 19:25:54,-15.8064,35.6507,66.06,95,100,4.56
481,Batticaloa,LK,2021-03-28 19:25:54,7.7102,81.6924,78.44,77,98,10.22
482,Shubarshi,KZ,2021-03-28 19:25:54,48.5872,57.1869,28.35,91,100,8.16
483,Gao,ML,2021-03-28 19:25:55,16.6362,1.637,79.12,9,0,11.3
484,Saint-Louis,SN,2021-03-28 19:25:55,16.3333,-15.0,96.8,19,0,2.3
485,Nioro,GM,2021-03-28 19:25:55,13.35,-15.75,97.05,9,6,7.14
486,Warrington,GB,2021-03-28 19:25:55,53.3925,-2.5802,53.01,93,100,8.99
487,Vaitape,PF,2021-03-28 19:25:56,-16.5167,-151.75,82.26,73,15,21.56
488,Takab,IR,2021-03-28 19:25:56,36.4009,47.1133,38.28,43,0,1.19
489,Krabi,TH,2021-03-28 19:25:56,8.0726,98.9105,82.99,100,20,2.77
490,Matara,LK,2021-03-28 19:25:57,5.9485,80.5353,75.72,82,100,6.49
491,Snyder,US,2021-03-28 19:21:29,32.7179,-100.9176,66.2,24,1,5.75
492,Nantucket,US,2021-03-28 19:23:28,41.2835,-70.0995,46.0,96,100,35.61
493,Ola,RU,2021-03-28 19:25:57,59.5833,151.2833,-1.26,98,83,5.64
494,Kapoeta,SS,2021-03-28 19:25:22,4.7717,33.5903,83.41,42,94,4.68
495,Mudgee,AU,2021-03-28 19:25:57,-32.5943,149.5871,46.99,100,3,3.58
496,Askino,RU,2021-03-28 19:25:57,56.0901,56.5783,17.11,93,5,3.15
497,Raga,SS,2021-03-28 19:25:22,8.4596,25.678,79.56,18,5,4.25
498,Mayo,US,2021-03-28 19:22:23,38.8876,-76.5119,73.0,73,20,12.66
499,Lithakia,GR,2021-03-28 19:25:58,37.7167,20.8333,51.8,93,20,7.99
500,Matamba,TZ,2021-03-28 19:25:58,-8.9833,33.9667,54.55,79,69,5.01
501,Durban,ZA,2021-03-28 19:25:58,-29.8579,31.0292,68.0,88,75,5.75
502,Tvoroyri,FO,2021-03-28 19:25:59,61.5556,-6.8111,41.0,87,75,16.11
503,Hay River,CA,2021-03-28 19:25:59,60.8156,-115.7999,15.8,73,100,16.11
504,Katsuura,JP,2021-03-28 19:25:59,35.1333,140.3,66.2,88,75,16.11
505,Kolokani,ML,2021-03-28 19:25:59,13.5728,-8.0339,94.96,17,91,6.2
506,La Rioja,ES,2021-03-28 19:26:00,42.25,-2.5,62.6,42,0,5.75
507,Saint-Joseph,RE,2021-03-28 19:25:21,-21.3667,55.6167,78.8,78,0,6.91
508,Santa Cruz De La Palma,ES,2021-03-28 19:26:00,28.6835,-17.7642,66.2,72,20,10.36
509,Buraydah,SA,2021-03-28 19:26:00,26.326,43.975,62.6,29,0,8.05
510,Honningsvag,NO,2021-03-28 19:25:44,70.9821,25.9704,35.6,75,20,11.5
511,Kieta,PG,2021-03-28 19:26:01,-6.2167,155.6333,77.81,85,36,3.06
512,Tocopilla,CL,2021-03-28 19:21:53,-22.092,-70.1979,71.37,68,19,8.28
513,Akdepe,TM,2021-03-28 19:26:01,42.0551,59.3788,44.6,65,0,11.5
514,Hasaki,JP,2021-03-28 19:24:51,35.7333,140.8333,62.6,100,75,18.41
515,Novyy Urgal,RU,2021-03-28 19:26:01,51.0736,132.5642,28.22,90,100,4.03
516,Cozumel,MX,2021-03-28 19:26:01,20.5083,-86.9458,87.8,58,75,16.11
517,Oliver,CA,2021-03-28 19:26:02,49.1831,-119.5524,60.8,31,26,19.57
518,Chilca,PE,2021-03-28 19:26:02,-12.5211,-76.7372,75.99,64,0,9.22
519,Aykino,RU,2021-03-28 19:26:02,62.2248,49.9922,28.13,94,100,5.79
520,Valparaiso,CL,2021-03-28 19:26:02,-33.0393,-71.6273,62.6,72,20,6.91
521,Griffith,US,2021-03-28 19:26:03,41.5284,-87.4237,48.2,42,75,18.41
522,Bismarck,US,2021-03-28 19:26:03,46.8083,-100.7837,50.0,40,90,17.27
523,Waingapu,ID,2021-03-28 19:26:03,-9.6567,120.2641,78.98,84,100,6.11
524,Talaya,RU,2021-03-28 19:26:04,61.3833,152.75,-16.92,96,66,3.15
525,Ondjiva,AO,2021-03-28 19:26:04,-17.0667,15.7333,75.2,52,92,3.67
526,Shingu,JP,2021-03-28 19:26:04,33.7333,135.9833,55.22,89,0,7.31
527,Laguna,US,2021-03-28 19:24:50,38.421,-121.4238,75.0,32,1,5.75
528,Yaan,NG,2021-03-28 19:26:05,7.3833,8.5667,90.97,14,6,4.5
529,Taos,US,2021-03-28 19:21:32,36.4072,-105.5731,55.4,22,1,9.22
530,Samarkand,UZ,2021-03-28 19:24:26,39.6542,66.9597,44.6,93,90,13.8
531,Tigre,AR,2021-03-28 19:26:05,-34.426,-58.5796,75.2,64,20,4.61
532,Aswan,EG,2021-03-28 19:24:25,24.0934,32.907,69.58,15,0,15.5
533,Egvekinot,RU,2021-03-28 19:26:05,66.3167,-179.1667,7.07,93,100,12.97
534,Mezhdurechensk,RU,2021-03-28 19:26:06,53.6942,88.0603,32.54,98,100,2.42
535,Borogontsy,RU,2021-03-28 19:26:06,62.6683,131.1683,-2.81,100,98,3.15
536,Umm Kaddadah,SD,2021-03-28 19:24:34,13.6017,26.6876,70.7,11,0,13.76
537,Sisimiut,GL,2021-03-28 19:26:06,66.9395,-53.6735,3.52,62,25,4.76
538,Kangaatsiaq,GL,2021-03-28 19:26:06,68.3065,-53.4641,-9.6,67,11,10.94
539,Turan,VN,2021-03-28 19:26:07,16.0678,108.2208,77.0,94,20,1.14
540,Lufilufi,WS,2021-03-28 19:26:07,-13.8745,-171.5986,80.6,83,75,6.91
541,Cayenne,GF,2021-03-28 19:22:18,4.9333,-52.3333,84.2,70,75,14.97
542,Yamada,JP,2021-03-28 19:26:07,39.4667,141.95,52.25,99,100,11.03
543,Ixtapa,MX,2021-03-28 19:26:07,20.7,-105.2,77.0,57,40,11.5
544,Weyburn,CA,2021-03-28 19:26:08,49.6668,-103.8511,57.2,30,42,10.36
545,Samarai,PG,2021-03-28 19:26:08,-10.6167,150.6667,82.13,78,88,10.51
546,Varna,BG,2021-03-28 19:26:08,43.2167,27.9167,53.01,71,20,13.4
547,Sorong,ID,2021-03-28 19:26:08,-0.8833,131.25,77.74,89,100,4.85
548,Rio Gallegos,AR,2021-03-28 19:23:42,-51.6226,-69.2181,60.8,25,0,12.66
549,Zhangjiakou,CN,2021-03-28 19:22:17,40.81,114.8794,37.36,24,77,6.76
550,Nyurba,RU,2021-03-28 19:26:09,63.2842,118.3319,8.53,97,95,3.58
551,Krasnyy Chikoy,RU,2021-03-28 19:26:09,50.3643,108.7512,16.32,94,28,2.66
552,Haines Junction,CA,2021-03-28 19:26:09,60.7522,-137.5108,23.0,36,7,9.22
553,Muscatine,US,2021-03-28 19:26:09,41.4667,-91.1335,46.4,42,90,20.71
554,Huambo,AO,2021-03-28 19:26:10,-12.7761,15.7392,61.7,92,100,2.73
555,Rantoul,US,2021-03-28 19:26:10,40.3084,-88.1559,46.0,49,90,28.77
556,Jalingo,NG,2021-03-28 19:26:10,8.8833,11.3667,87.84,14,9,3.87
557,Trairi,BR,2021-03-28 19:26:10,-3.2778,-39.2689,82.02,72,17,5.68
558,Wagar,SD,2021-03-28 19:25:14,16.1525,36.2032,77.74,55,0,17.43
559,Luanda,AO,2021-03-28 19:24:56,-8.8368,13.2343,80.6,83,20,6.91
560,West Bay,KY,2021-03-28 19:26:11,19.3667,-81.4167,86.0,66,40,13.8
561,Tromso,NO,2021-03-28 19:26:11,69.6496,18.957,32.0,74,0,3.44
562,Turukhansk,RU,2021-03-28 19:26:11,65.8167,87.9833,-2.02,99,100,1.92
563,Santander,ES,2021-03-28 19:26:12,43.4647,-3.8044,62.6,59,0,8.05
564,Locri,IT,2021-03-28 19:26:12,38.2414,16.2623,59.0,88,0,3.44
